student_id,t1_status,t1_outstanding,t1_days_late,t2_status,t2_outstanding,t2_days_late,income_encoded,sibling_count,transport_user,outstanding_growth,days_late_trend,both_terms_late,escalating,avg_outstanding,max_days_late,label
STU_1070,0,106,9,1,200,5,0,2,0,93,-4,0,1,153,9,0
STU_1071,0,53,9,0,27,2,0,2,1,-26,-6,0,0,40,9,0
STU_1072,0,182,2,0,51,1,0,2,1,-131,0,0,0,117,2,0
STU_1073,0,73,6,0,8,9,0,1,0,-65,3,0,0,41,9,0
STU_1074,0,9,0,0,15,2,0,1,0,5,1,0,0,12,2,0
STU_1075,0,60,9,0,49,8,2,2,1,-11,-1,0,0,55,9,0
STU_1076,0,106,5,0,4,3,1,3,0,-102,-1,0,0,55,5,0
STU_1077,0,81,0,0,49,9,1,4,1,-32,9,0,0,65,9,0
STU_1078,0,54,3,0,131,3,1,0,0,76,0,0,0,93,3,0
STU_1079,0,26,0,0,12,3,0,0,0,-14,2,0,0,19,3,0
STU_1080,0,163,3,1,6953,33,2,4,0,6789,29,0,1,3558,33,0
STU_1081,0,199,6,0,183,9,2,2,0,-16,2,0,0,191,9,0
STU_1082,1,896,7,1,2667,54,0,3,0,1771,47,1,0,1782,54,0
STU_1083,0,76,3,0,61,7,1,0,1,-15,3,0,0,69,7,0
STU_1084,0,123,1,1,6406,17,2,2,0,6282,15,0,1,3265,17,0
STU_1085,0,143,2,0,66,5,2,2,0,-77,3,0,0,105,5,0
STU_1086,0,78,1,1,2518,3,1,2,0,2439,1,0,1,1298,3,0
STU_1087,0,180,8,1,279,16,1,1,1,98,7,0,1,230,16,0
STU_1088,0,112,1,0,174,4,0,0,0,61,3,0,0,143,4,0
STU_1089,0,90,5,0,93,6,2,2,1,2,0,0,0,92,6,0
STU_1090,0,129,3,2,3940,45,0,1,0,3810,41,0,1,2035,45,0
STU_1091,0,190,2,0,134,5,2,1,0,-56,3,0,0,162,5,0
STU_1092,1,163,15,1,4067,1,1,4,0,3904,-14,1,0,2115,15,0
STU_1093,0,8,4,2,661,39,1,1,1,652,34,0,1,335,39,0
STU_1094,0,66,4,0,94,2,1,3,0,27,-1,0,0,80,4,0
STU_1095,0,94,5,1,1366,9,0,0,0,1271,3,0,1,730,9,0
STU_1096,0,62,4,1,489,1,0,2,0,426,-3,0,1,276,4,0
STU_1097,1,481,6,1,1911,20,0,5,1,1430,14,1,0,1196,20,0
STU_1098,0,165,5,0,12,9,0,0,0,-153,3,0,0,89,9,0
STU_1099,0,146,6,0,96,6,2,0,0,-50,0,0,0,121,6,0
STU_1100,1,1054,22,0,128,8,1,1,0,-926,-13,0,0,591,22,0
STU_1101,0,54,4,1,4090,39,0,0,0,4035,34,0,1,2072,39,0
STU_1102,0,174,0,1,637,10,2,2,1,462,9,0,1,406,10,0
STU_1103,2,2258,14,2,6793,87,2,4,1,4535,73,1,0,4526,87,2
STU_1104,0,72,5,0,117,0,2,1,0,44,-5,0,0,95,5,0
STU_1105,0,146,8,0,13,6,2,1,0,-133,-2,0,0,80,8,0
STU_1106,0,20,8,0,27,9,0,1,0,6,0,0,0,24,9,0
STU_1107,0,157,0,0,133,0,1,2,0,-24,0,0,0,145,0,0
STU_1108,0,106,4,1,106,55,2,0,0,0,50,0,1,106,55,0
STU_1109,1,559,120,1,8000,45,1,2,1,7441,-75,1,0,4280,120,0
STU_1110,0,131,1,1,1556,16,0,2,1,1424,14,0,1,844,16,0
STU_1111,0,128,7,0,183,6,2,2,1,54,-1,0,0,156,7,0
STU_1112,1,1059,26,1,1192,9,0,0,1,133,-17,1,0,1126,26,0
STU_1113,0,6,9,0,129,3,0,2,1,122,-5,0,0,68,9,0
STU_1114,0,86,0,1,1193,68,1,0,1,1106,67,0,1,640,68,0
STU_1115,0,113,2,0,1,0,1,0,0,-112,-1,0,0,57,2,0
STU_1116,1,1432,26,0,30,7,1,3,1,-1402,-18,0,0,731,26,0
STU_1117,1,1303,14,0,85,0,0,2,0,-1218,-13,0,0,694,14,0
STU_1118,0,105,8,0,160,3,2,0,0,54,-5,0,0,133,8,0
STU_1119,0,150,0,0,56,5,0,0,1,-94,4,0,0,103,5,0
STU_1120,0,87,5,0,125,3,0,0,0,37,-2,0,0,106,5,0
STU_1121,1,7094,37,0,82,3,2,1,0,-7012,-33,0,0,3588,37,0
STU_1122,0,40,0,0,47,8,2,0,1,6,7,0,0,44,8,0
STU_1123,0,74,5,0,103,9,2,0,0,28,4,0,0,89,9,0
STU_1124,1,7272,28,2,8000,14,2,1,0,728,-14,1,1,7636,28,2
STU_1125,0,3,1,0,166,5,1,2,1,162,3,0,0,85,5,0
STU_1126,0,144,2,0,169,8,1,2,1,24,6,0,0,157,8,0
STU_1127,0,167,6,0,68,9,0,2,0,-99,2,0,0,118,9,0
STU_1128,0,79,4,0,159,4,1,0,0,79,0,0,0,119,4,0
STU_1129,0,89,8,0,42,2,1,4,0,-47,-5,0,0,66,8,0
STU_1130,2,7579,14,2,4028,120,0,3,1,-3551,106,1,0,5804,120,2
STU_1131,0,155,2,0,190,4,1,3,1,34,2,0,0,173,4,0
STU_1132,0,57,9,0,3,9,1,3,0,-54,0,0,0,30,9,0
STU_1133,0,64,9,0,88,5,0,4,0,23,-3,0,0,76,9,0
STU_1134,0,135,0,0,130,6,0,1,0,-5,6,0,0,133,6,0
STU_1135,0,112,7,2,1621,120,1,0,1,1508,112,0,1,867,120,0
STU_1136,0,32,1,2,2728,50,0,2,0,2695,48,0,1,1380,50,0
STU_1137,1,3489,97,1,2567,7,2,2,1,-922,-90,1,0,3028,97,0
STU_1138,0,179,2,0,123,9,1,2,0,-56,6,0,0,151,9,0
STU_1139,0,137,2,1,6067,18,1,1,1,5929,15,0,1,3102,18,0
STU_1140,0,197,8,0,4,8,1,0,1,-193,0,0,0,101,8,0
STU_1141,2,2990,120,2,8000,19,2,1,1,5010,-101,1,0,5495,120,2
STU_1142,0,188,9,2,5616,31,1,4,0,5427,21,0,1,2902,31,0
STU_1143,1,7231,17,1,5756,25,1,2,1,-1475,8,1,0,6494,25,0
STU_1144,0,154,4,0,115,8,1,1,1,-39,4,0,0,135,8,0
STU_1145,2,3336,7,2,1716,120,0,1,0,-1620,113,1,0,2526,120,0
STU_1146,0,134,9,0,137,1,2,1,1,2,-8,0,0,136,9,0
STU_1147,1,1415,101,1,1806,9,2,3,1,391,-92,1,0,1610,101,0
STU_1148,0,69,7,0,155,9,1,2,1,85,1,0,0,112,9,0
STU_1149,0,172,9,0,195,1,2,3,1,22,-7,0,0,184,9,0
STU_1150,0,170,1,0,54,0,2,1,0,-116,0,0,0,112,1,0
STU_1151,1,1739,11,1,2542,53,1,2,0,803,42,1,0,2140,53,0
STU_1152,0,121,8,0,186,5,2,0,0,64,-3,0,0,154,8,0
STU_1153,2,573,0,2,749,47,1,2,1,176,47,1,0,661,47,0
STU_1154,1,1520,15,1,1390,20,1,1,1,-130,5,1,0,1455,20,0
STU_1155,0,166,5,1,7940,42,1,1,1,7773,36,0,1,4053,42,0
STU_1156,1,435,2,0,107,9,2,2,0,-328,7,0,0,271,9,0
STU_1157,0,188,2,1,558,25,0,4,0,369,22,0,1,373,25,0
STU_1158,0,35,6,0,140,2,2,0,1,104,-3,0,0,88,6,0
STU_1159,0,132,2,0,199,9,2,3,0,66,6,0,0,166,9,0
STU_1160,0,134,3,0,7,6,0,1,0,-127,3,0,0,71,6,0
STU_1161,0,50,4,0,13,4,2,1,1,-37,0,0,0,32,4,0
STU_1162,0,64,5,0,16,6,0,0,0,-48,1,0,0,40,6,0
STU_1163,0,166,4,0,149,4,1,1,0,-17,0,0,0,158,4,0
STU_1164,0,152,4,1,326,44,1,1,0,173,39,0,1,239,44,0
STU_1165,0,65,2,1,2572,55,0,0,0,2506,52,0,1,1319,55,0
STU_1166,0,106,1,2,8000,120,2,1,1,7893,118,0,1,4053,120,2
STU_1167,1,6205,18,1,2561,34,2,4,0,-3644,16,1,0,4383,34,0
STU_1168,0,41,1,2,2155,120,1,0,0,2113,118,0,1,1098,120,0
STU_1169,0,97,5,1,113,6,0,2,0,15,0,0,1,105,6,0
STU_1170,0,17,7,0,117,0,0,1,1,99,-7,0,0,67,7,0
STU_1171,0,168,1,0,189,3,1,2,0,20,1,0,0,179,3,0
STU_1172,1,6238,20,0,115,2,2,1,1,-6123,-17,0,0,3176,20,0
STU_1173,0,188,7,0,25,0,1,0,0,-163,-7,0,0,107,7,0
STU_1174,0,138,3,0,34,4,0,0,0,-104,1,0,0,86,4,0
STU_1175,0,188,9,0,198,6,1,0,0,9,-3,0,0,193,9,0
STU_1176,0,110,7,0,145,8,1,0,1,34,1,0,0,128,8,0
STU_1177,2,1519,89,1,3288,40,2,2,1,1769,-49,1,0,2404,89,0
STU_1178,1,2257,19,0,141,8,0,3,0,-2116,-10,0,0,1199,19,0
STU_1179,0,128,5,0,82,4,2,3,0,-46,0,0,0,105,5,0
STU_1180,0,6,0,1,1955,22,1,2,1,1948,21,0,1,981,22,0
STU_1181,0,144,1,2,8000,57,2,0,0,7855,55,0,1,4072,57,2
STU_1182,0,181,1,0,168,4,1,1,1,-13,2,0,0,175,4,0
STU_1183,1,268,4,1,5936,6,1,1,0,5668,2,1,0,3102,6,0
STU_1184,1,3637,7,0,58,4,2,0,1,-3579,-2,0,0,1848,7,0
STU_1185,0,134,0,0,61,3,0,1,1,-73,3,0,0,98,3,0
STU_1186,1,4116,66,0,32,5,2,1,1,-4084,-60,0,0,2074,66,0
STU_1187,0,18,4,0,102,6,1,1,1,83,2,0,0,60,6,0
STU_1188,0,133,5,2,2417,1,0,1,0,2283,-4,0,1,1275,5,0
STU_1189,0,56,2,0,60,3,1,3,1,3,1,0,0,58,3,0
STU_1190,0,128,5,0,187,5,1,3,0,58,0,0,0,158,5,0
STU_1191,0,121,9,0,62,9,0,1,0,-59,0,0,0,92,9,0
STU_1192,0,30,0,0,72,9,1,4,1,41,9,0,0,51,9,0
STU_1193,0,41,2,0,95,2,1,4,1,53,0,0,0,68,2,0
STU_1194,0,124,2,0,112,1,1,1,1,-12,0,0,0,118,2,0
STU_1195,1,2562,29,0,162,6,0,1,0,-2400,-22,0,0,1362,29,0
STU_1196,0,53,3,0,38,4,2,1,1,-15,0,0,0,46,4,0
STU_1197,0,167,8,0,174,0,2,4,1,6,-7,0,0,171,8,0
STU_1198,1,8000,25,1,4632,46,2,3,0,-3368,21,1,0,6316,46,0
STU_1199,2,4494,26,0,145,8,1,0,0,-4349,-17,0,0,2320,26,0
STU_1200,2,2130,13,2,1381,5,0,1,0,-749,-8,1,0,1756,13,0
STU_1201,0,45,6,0,4,4,2,2,0,-41,-1,0,0,25,6,0
STU_1202,0,77,5,0,119,4,0,1,1,41,0,0,0,98,5,0
STU_1203,0,121,4,0,173,5,0,0,1,51,1,0,0,147,5,0
STU_1204,0,151,1,0,117,2,1,3,1,-34,0,0,0,134,2,0
STU_1205,2,8000,44,0,43,5,1,2,1,-7957,-38,0,0,4022,44,0
STU_1206,0,183,4,0,18,0,2,3,0,-165,-3,0,0,101,4,0
STU_1207,0,155,7,0,140,4,1,3,1,-15,-3,0,0,148,7,0
STU_1208,0,45,7,0,144,3,1,2,0,98,-4,0,0,95,7,0
STU_1209,0,4,1,0,35,6,0,1,1,30,5,0,0,20,6,0
STU_1210,1,2821,68,2,8000,71,2,2,0,5179,3,1,1,5410,71,2
STU_1211,0,28,9,0,82,3,1,0,1,53,-5,0,0,55,9,0
STU_1212,0,142,5,0,117,0,1,2,0,-25,-5,0,0,130,5,0
STU_1213,0,132,8,0,141,2,0,0,0,8,-6,0,0,137,8,0
STU_1214,0,8,0,0,162,6,2,2,1,153,5,0,0,85,6,0
STU_1215,0,167,5,0,122,0,1,0,0,-45,-4,0,0,145,5,0
STU_1216,0,49,5,0,22,1,0,0,1,-27,-4,0,0,36,5,0
STU_1217,0,86,8,0,137,6,0,0,0,50,-2,0,0,112,8,0
STU_1218,0,133,0,1,1105,23,1,0,1,971,22,0,1,619,23,0
STU_1219,2,7423,114,2,7351,0,1,2,0,-72,-114,1,0,7387,114,2
STU_1220,1,192,16,0,174,4,0,2,0,-18,-11,0,0,183,16,0
STU_1221,2,562,35,0,60,9,2,1,0,-502,-25,0,0,311,35,0
STU_1222,0,80,9,0,150,9,0,0,0,69,0,0,0,115,9,0
STU_1223,0,152,9,1,3490,3,1,0,0,3337,-6,0,1,1821,9,0
STU_1224,0,183,9,0,136,8,2,0,0,-47,-1,0,0,160,9,0
STU_1225,1,5094,20,2,3601,16,1,0,0,-1493,-4,1,1,4348,20,0
STU_1226,2,8000,17,0,191,9,1,3,0,-7809,-7,0,0,4096,17,0
STU_1227,1,1142,19,1,2202,20,1,0,1,1060,1,1,0,1672,20,0
STU_1228,0,188,3,1,1084,2,0,1,1,895,-1,0,1,636,3,0
STU_1229,2,2790,7,2,2362,9,2,0,0,-428,2,1,0,2576,9,0
STU_1230,0,88,8,0,130,4,1,0,1,41,-3,0,0,109,8,0
STU_1231,0,159,1,0,88,7,2,1,1,-71,6,0,0,124,7,0
STU_1232,0,121,6,0,19,2,0,2,0,-102,-3,0,0,70,6,0
STU_1233,0,22,9,0,148,1,0,0,1,125,-7,0,0,85,9,0
STU_1234,0,125,4,0,160,4,0,0,0,34,0,0,0,143,4,0
STU_1235,0,37,1,0,145,9,1,1,0,107,8,0,0,91,9,0
STU_1236,0,102,4,0,40,5,1,0,0,-62,0,0,0,71,5,0
STU_1237,0,105,3,0,138,6,2,0,1,32,2,0,0,122,6,0
STU_1238,1,235,41,1,467,45,1,4,1,232,4,1,0,351,45,0
STU_1239,0,92,4,0,61,1,2,2,0,-31,-3,0,0,77,4,0
STU_1240,0,55,0,2,7488,99,0,2,0,7432,98,0,1,3772,99,2
STU_1241,1,1315,9,0,167,7,2,1,1,-1148,-1,0,0,741,9,0
STU_1242,1,3835,4,1,1599,18,2,1,0,-2236,14,1,0,2717,18,0
STU_1243,0,34,4,0,2,1,2,1,0,-32,-3,0,0,18,4,0
STU_1244,0,85,9,0,70,4,2,2,1,-15,-5,0,0,78,9,0
STU_1245,0,37,1,0,100,0,2,2,1,62,0,0,0,69,1,0
STU_1246,0,154,1,0,190,2,1,0,1,35,0,0,0,172,2,0
STU_1247,0,94,8,0,188,3,0,1,1,93,-4,0,0,141,8,0
STU_1248,1,844,7,1,443,23,0,1,1,-401,16,1,0,644,23,0
STU_1249,0,72,7,1,8000,84,2,3,0,7927,76,0,1,4036,84,2
STU_1250,1,815,23,2,4551,24,1,2,0,3736,1,1,1,2683,24,0
STU_1251,1,140,46,0,158,7,2,1,0,18,-38,0,0,149,46,0
STU_1252,1,2226,20,1,2194,4,1,0,1,-32,-16,1,0,2210,20,0
STU_1253,0,179,1,0,25,3,0,2,1,-154,1,0,0,102,3,0
STU_1254,1,512,12,0,108,6,0,0,0,-404,-5,0,0,310,12,0
STU_1255,0,65,6,0,50,2,1,1,1,-15,-3,0,0,58,6,0
STU_1256,0,190,9,1,1102,74,1,0,0,911,64,0,1,646,74,0
STU_1257,0,4,7,0,72,6,0,2,0,67,-1,0,0,38,7,0
STU_1258,0,75,1,2,172,1,1,0,0,96,0,0,1,124,1,0
STU_1259,0,179,8,1,260,5,0,1,0,80,-3,0,1,220,8,0
STU_1260,0,54,6,0,196,5,1,3,1,141,0,0,0,125,6,0
STU_1261,0,54,6,0,25,5,0,0,0,-29,-1,0,0,40,6,0
STU_1262,0,60,8,0,75,2,2,1,1,14,-5,0,0,68,8,0
STU_1263,0,122,5,0,186,2,1,1,1,63,-3,0,0,154,5,0
STU_1264,0,87,4,0,175,5,1,0,0,87,1,0,0,131,5,0
STU_1265,1,2349,30,2,7930,85,0,3,1,5581,55,1,1,5140,85,2
STU_1266,0,178,2,0,140,0,0,0,0,-38,-2,0,0,159,2,0
STU_1267,0,134,1,0,18,5,1,1,0,-116,3,0,0,76,5,0
STU_1268,0,40,6,0,143,1,1,2,0,102,-4,0,0,92,6,0
STU_1269,0,186,2,0,195,1,1,2,1,8,0,0,0,191,2,0
STU_1270,0,52,0,0,107,6,0,2,0,54,5,0,0,80,6,0
STU_1271,0,29,0,0,100,3,1,1,0,70,3,0,0,65,3,0
STU_1272,2,4250,25,2,8000,4,2,0,0,3750,-21,1,0,6125,25,0
STU_1273,0,112,3,0,127,3,2,2,0,14,0,0,0,120,3,0
STU_1274,0,22,7,0,118,6,0,1,1,95,-1,0,0,70,7,0
STU_1275,0,27,3,0,130,4,1,3,0,102,0,0,0,79,4,0
STU_1276,1,578,13,1,1179,3,0,3,0,601,-10,1,0,878,13,0
STU_1277,0,56,4,0,110,3,0,3,0,53,0,0,0,83,4,0
STU_1278,0,120,6,0,119,7,2,1,0,-1,0,0,0,120,7,0
STU_1279,1,34,19,0,42,2,0,1,1,8,-16,0,0,38,19,0
STU_1280,0,152,9,0,42,5,1,3,0,-110,-4,0,0,97,9,0
STU_1281,0,52,9,0,55,5,1,1,1,2,-3,0,0,54,9,0
STU_1282,0,49,8,0,142,3,1,0,0,92,-5,0,0,96,8,0
STU_1283,0,193,9,0,121,4,1,3,0,-72,-4,0,0,157,9,0
STU_1284,0,1,4,1,1603,10,0,3,1,1601,5,0,1,802,10,0
STU_1285,0,175,5,0,59,0,1,1,0,-116,-5,0,0,117,5,0
STU_1286,0,39,7,0,182,2,1,0,1,142,-5,0,0,111,7,0
STU_1287,0,189,6,0,149,7,0,1,1,-40,0,0,0,169,7,0
STU_1288,0,68,8,0,79,7,1,3,0,10,-1,0,0,74,8,0
STU_1289,2,1305,22,2,6396,120,0,4,0,5091,98,1,0,3850,120,2
STU_1290,1,353,9,1,2232,19,0,0,1,1879,10,1,0,1292,19,0
STU_1291,0,117,3,0,191,0,1,0,0,73,-3,0,0,154,3,0
STU_1292,0,63,8,1,8000,10,0,3,0,7936,1,0,1,4032,10,0
STU_1293,0,110,6,0,66,7,1,1,0,-44,0,0,0,88,7,0
STU_1294,0,146,6,1,4408,65,1,1,0,4261,58,0,1,2277,65,0
STU_1295,0,8,3,0,161,2,2,4,1,152,-1,0,0,85,3,0
STU_1296,2,5860,16,2,2809,42,0,0,0,-3051,26,1,0,4334,42,0
STU_1297,0,91,9,1,1093,36,0,2,0,1001,26,0,1,592,36,0
STU_1298,0,26,2,1,1379,0,0,0,1,1352,-2,0,1,703,2,0
STU_1299,0,132,6,0,87,3,1,1,0,-45,-2,0,0,110,6,0
STU_1300,0,42,3,0,82,6,1,3,0,39,2,0,0,62,6,0
STU_1301,0,86,9,0,101,5,0,1,1,14,-4,0,0,94,9,0
STU_1302,0,39,4,0,163,4,2,5,0,123,0,0,0,101,4,0
STU_1303,0,109,2,0,164,8,0,2,1,54,6,0,0,137,8,0
STU_1304,1,1560,63,0,160,2,1,1,1,-1400,-60,0,0,860,63,0
STU_1305,0,4,6,1,3317,39,1,0,0,3312,32,0,1,1661,39,0
STU_1306,1,483,35,0,160,1,2,1,0,-323,-33,0,0,322,35,0
STU_1307,1,645,27,0,24,6,1,1,0,-621,-20,0,0,334,27,0
STU_1308,0,28,9,1,635,6,2,0,0,606,-3,0,1,332,9,0
STU_1309,1,399,94,0,190,4,1,1,1,-209,-89,0,0,294,94,0
STU_1310,0,13,0,0,164,7,2,1,1,150,6,0,0,89,7,0
STU_1311,2,775,23,2,5250,4,0,2,0,4475,-19,1,0,3012,23,0
STU_1312,0,101,6,0,175,1,2,2,1,73,-5,0,0,138,6,0
STU_1313,0,92,1,0,198,7,1,2,1,105,5,0,0,145,7,0
STU_1314,0,190,0,0,122,9,2,0,1,-68,9,0,0,156,9,0
STU_1315,0,188,1,0,123,5,1,0,0,-65,4,0,0,156,5,0
STU_1316,2,417,7,2,8000,120,1,2,0,7583,113,1,0,4208,120,2
STU_1317,0,120,0,0,46,1,1,1,0,-74,1,0,0,83,1,0
STU_1318,0,90,2,0,33,2,1,0,1,-57,0,0,0,62,2,0
STU_1319,0,71,7,1,6248,28,0,3,0,6176,20,0,1,3160,28,0
STU_1320,2,3257,52,1,8000,12,0,3,1,4743,-40,1,0,5628,52,0
STU_1321,0,120,7,0,27,0,0,1,0,-93,-7,0,0,74,7,0
STU_1322,0,115,7,0,63,2,0,0,0,-52,-5,0,0,89,7,0
STU_1323,0,46,0,0,72,4,2,2,0,25,3,0,0,59,4,0
STU_1324,0,9,8,0,193,4,0,2,1,183,-4,0,0,101,8,0
STU_1325,0,189,2,0,140,5,2,3,0,-49,3,0,0,165,5,0
STU_1326,0,62,5,1,7249,7,1,2,1,7186,1,0,1,3656,7,0
STU_1327,0,88,6,0,194,0,0,3,0,105,-5,0,0,141,6,0
STU_1328,0,22,1,0,181,0,2,1,0,158,0,0,0,102,1,0
STU_1329,0,167,9,1,196,35,1,0,0,28,25,0,1,182,35,0
STU_1330,0,5,4,0,181,4,1,2,0,175,0,0,0,93,4,0
STU_1331,0,166,0,0,81,0,1,2,0,-85,0,0,0,124,0,0
STU_1332,1,3219,13,1,6185,41,1,2,0,2966,28,1,0,4702,41,0
STU_1333,2,1467,45,0,47,2,0,0,0,-1420,-42,0,0,757,45,0
STU_1334,0,145,6,1,8000,25,2,0,0,7854,18,0,1,4073,25,0
STU_1335,0,32,5,0,100,4,2,3,1,67,0,0,0,66,5,0
STU_1336,0,113,8,2,8000,120,1,2,1,7886,111,0,1,4057,120,2
STU_1337,0,62,0,0,137,7,0,4,0,74,7,0,0,100,7,0
STU_1338,0,35,2,0,4,7,1,2,1,-31,4,0,0,20,7,0
STU_1339,0,171,4,0,11,6,0,2,1,-160,1,0,0,91,6,0
STU_1340,0,80,0,0,107,9,0,2,0,26,8,0,0,94,9,0
STU_1341,2,2825,112,2,6433,4,0,3,1,3608,-108,1,0,4629,112,0
STU_1342,0,33,3,0,127,8,1,2,1,93,4,0,0,80,8,0
STU_1343,0,76,2,1,5864,81,2,2,0,5787,78,0,1,2970,81,0
STU_1344,0,174,0,0,117,8,1,0,0,-57,8,0,0,146,8,0
STU_1345,0,72,7,0,60,2,1,1,1,-12,-4,0,0,66,7,0
STU_1346,0,190,8,0,128,2,1,2,0,-62,-5,0,0,159,8,0
STU_1347,0,189,3,0,166,6,1,1,0,-23,2,0,0,178,6,0
STU_1348,0,28,5,0,200,2,1,0,0,171,-3,0,0,114,5,0
STU_1349,0,35,2,0,168,2,2,1,0,132,0,0,0,102,2,0
STU_1350,2,4889,44,0,111,3,0,0,1,-4778,-40,0,0,2500,44,0
STU_1351,0,78,0,1,113,16,2,0,1,34,15,0,1,96,16,0
STU_1352,0,0,4,0,136,8,1,1,1,135,4,0,0,68,8,0
STU_1353,0,54,6,0,188,6,1,4,0,133,0,0,0,121,6,0
STU_1354,0,119,9,0,42,8,1,1,0,-77,0,0,0,81,9,0
STU_1355,0,159,3,0,51,5,1,0,0,-108,1,0,0,105,5,0
STU_1356,1,5005,45,0,30,0,2,0,0,-4975,-44,0,0,2518,45,0
STU_1357,2,8000,2,1,8000,0,2,2,0,0,-2,1,0,8000,2,0
STU_1358,2,703,120,1,5949,0,1,1,1,5246,-120,1,0,3326,120,0
STU_1359,0,150,3,1,619,61,0,3,1,468,57,0,1,385,61,0
STU_1360,1,2574,12,1,1260,120,1,2,0,-1314,108,1,0,1917,120,0
STU_1361,0,153,8,0,112,4,2,3,1,-41,-4,0,0,133,8,0
STU_1362,0,85,0,0,66,6,0,1,0,-19,6,0,0,76,6,0
STU_1363,0,151,1,1,3271,9,1,2,0,3119,7,0,1,1711,9,0
STU_1364,1,478,16,0,58,8,1,1,1,-420,-7,0,0,268,16,0
STU_1365,0,48,8,1,1035,58,1,4,0,986,49,0,1,542,58,0
STU_1366,0,145,0,2,1355,52,0,2,1,1209,51,0,1,750,52,0
STU_1367,0,83,8,0,110,9,1,1,1,26,1,0,0,97,9,0
STU_1368,0,196,4,2,427,1,2,1,0,230,-3,0,1,312,4,0
STU_1369,0,69,0,0,135,6,0,0,1,65,6,0,0,102,6,0
STU_1370,1,1229,23,0,59,8,0,2,0,-1170,-14,0,0,644,23,0
STU_1371,0,186,1,0,106,5,2,0,0,-80,3,0,0,146,5,0
STU_1372,0,48,6,0,168,7,0,2,0,119,1,0,0,108,7,0
STU_1373,0,159,6,0,14,4,2,1,0,-145,-2,0,0,87,6,0
STU_1374,0,86,4,0,16,5,1,2,1,-70,1,0,0,51,5,0
STU_1375,0,183,0,0,111,0,0,3,0,-72,0,0,0,147,0,0
STU_1376,0,90,6,1,2777,27,2,3,1,2686,20,0,1,1434,27,0
STU_1377,0,148,8,0,42,8,1,2,1,-106,0,0,0,95,8,0
STU_1378,0,93,7,0,149,8,1,0,0,55,1,0,0,121,8,0
STU_1379,0,45,8,2,1505,55,1,0,1,1459,46,0,1,775,55,0
STU_1380,0,39,2,0,185,1,1,2,0,145,0,0,0,112,2,0
STU_1381,0,85,8,0,34,0,0,1,0,-51,-8,0,0,60,8,0
STU_1382,0,151,3,0,150,8,1,1,0,-1,5,0,0,151,8,0
STU_1383,2,4970,83,1,8000,89,2,0,0,3030,6,1,0,6485,89,2
STU_1384,0,137,8,0,113,2,0,1,0,-24,-5,0,0,125,8,0
STU_1385,0,56,9,0,110,5,1,0,1,53,-3,0,0,83,9,0
STU_1386,0,96,6,0,78,4,1,3,0,-18,-2,0,0,87,6,0
STU_1387,0,8,2,0,169,6,2,0,0,160,4,0,0,89,6,0
STU_1388,2,779,13,1,1437,120,0,2,1,658,107,1,0,1108,120,0
STU_1389,0,197,4,0,104,6,2,0,1,-93,2,0,0,151,6,0
STU_1390,0,81,8,0,43,8,1,2,1,-38,0,0,0,62,8,0
STU_1391,0,2,1,0,149,1,0,1,0,146,0,0,0,76,1,0
STU_1392,0,33,8,1,2464,11,0,3,1,2430,2,0,1,1249,11,0
STU_1393,1,379,9,2,536,81,0,3,1,157,72,1,1,458,81,0
STU_1394,0,122,8,1,2351,64,1,1,1,2228,55,0,1,1237,64,0
STU_1395,0,157,9,0,167,3,1,4,1,9,-5,0,0,162,9,0
STU_1396,0,50,4,2,5866,20,2,5,0,5815,15,0,1,2958,20,2
STU_1397,0,152,3,0,126,6,1,3,0,-26,2,0,0,139,6,0
STU_1398,1,871,23,1,2675,19,0,3,0,1804,-4,1,0,1773,23,0
STU_1399,0,64,5,0,170,9,1,0,0,105,4,0,0,117,9,0
STU_1400,0,109,6,2,2071,11,1,2,1,1961,4,0,1,1090,11,0
STU_1401,0,29,6,0,106,5,0,0,0,76,-1,0,0,68,6,0
STU_1402,0,90,1,0,146,6,0,0,1,55,4,0,0,118,6,0
STU_1403,0,176,8,0,19,0,0,5,1,-157,-7,0,0,98,8,0
STU_1404,0,84,1,0,106,6,1,1,0,21,4,0,0,95,6,0
STU_1405,0,167,9,0,58,7,1,2,0,-109,-2,0,0,113,9,0
STU_1406,0,118,2,0,195,3,1,3,1,76,1,0,0,157,3,0
STU_1407,0,38,7,0,171,2,2,3,1,132,-5,0,0,105,7,0
STU_1408,2,4408,120,1,3015,56,2,5,0,-1393,-64,1,0,3712,120,0
STU_1409,0,101,3,0,187,4,1,0,0,85,1,0,0,144,4,0
STU_1410,0,79,3,0,69,6,2,0,0,-10,3,0,0,74,6,0
STU_1411,0,23,7,0,180,0,0,1,1,156,-7,0,0,102,7,0
STU_1412,0,83,5,0,65,4,0,0,0,-18,-1,0,0,74,5,0
STU_1413,0,14,8,0,147,8,0,0,1,132,0,0,0,81,8,0
STU_1414,1,165,5,0,147,3,0,1,0,-18,-1,0,0,156,5,0
STU_1415,0,83,6,0,4,6,1,3,0,-79,0,0,0,44,6,0
STU_1416,0,61,7,1,1993,42,2,2,0,1931,34,0,1,1027,42,0
STU_1417,0,185,1,0,4,4,0,1,0,-181,2,0,0,95,4,0
STU_1418,0,75,4,0,199,9,0,2,0,123,5,0,0,137,9,0
